country,latitude,longitude,crop,planting_start_day,planting_end_day,harvest_start_day,harvest_end_day,planting_start_month,planting_end_month,harvest_start_month,harvest_end_month
India,13.750000635782875,77.75001271565755,Rice,176.0,231.0,313.0,354.0,6,8,11.0,12.0
India,13.750000635782875,78.25001271565755,Rice,134.0,168.0,239.0,273.0,5,6,8.0,9.0
India,13.750000635782875,78.75001271565755,Rice,134.0,168.0,239.0,273.0,5,6,8.0,9.0
India,13.750000635782875,79.75001271565755,Rice,134.0,168.0,239.0,273.0,5,6,8.0,9.0
India,14.250000635782875,74.75001271565755,Rice,148.0,196.0,302.0,364.0,5,7,10.0,12.0
India,14.250000635782875,77.25001271565755,Rice,183.0,231.0,337.0,364.0,7,8,12.0,12.0
India,14.250000635782875,77.75001271565755,Rice,183.0,231.0,337.0,364.0,7,8,12.0,12.0
India,14.250000635782875,78.25001271565755,Rice,183.0,231.0,337.0,364.0,7,8,12.0,12.0
India,14.250000635782875,78.75001271565755,Rice,183.0,231.0,337.0,364.0,7,8,12.0,12.0
India,14.250000635782875,79.25001271565755,Rice,183.0,231.0,337.0,364.0,7,8,12.0,12.0
India,14.250000635782875,79.75001271565755,Rice,134.0,168.0,239.0,273.0,5,6,8.0,9.0
India,14.750000635782875,74.25001271565755,Rice,148.0,196.0,302.0,364.0,5,7,10.0,12.0
India,14.750000635782875,74.75001271565755,Rice,148.0,196.0,302.0,364.0,5,7,10.0,12.0
India,14.750000635782875,75.25001271565755,Rice,127.0,175.0,316.0,364.0,5,6,11.0,12.0
India,14.750000635782875,75.75001271565755,Rice,155.0,182.0,309.0,364.0,6,6,11.0,12.0
India,14.750000635782875,76.25001271565755,Rice,155.0,182.0,309.0,364.0,6,6,11.0,12.0
India,14.750000635782875,76.75001271565755,Rice,183.0,231.0,337.0,364.0,7,8,12.0,12.0
India,14.750000635782875,77.25001271565755,Rice,183.0,231.0,337.0,364.0,7,8,12.0,12.0
India,14.750000635782875,77.75001271565755,Rice,183.0,231.0,337.0,364.0,7,8,12.0,12.0
India,14.750000635782875,78.25001271565755,Rice,183.0,231.0,337.0,364.0,7,8,12.0,12.0
India,14.750000635782875,78.75001271565755,Rice,183.0,231.0,337.0,364.0,7,8,12.0,12.0
India,14.750000635782875,79.25001271565755,Rice,134.0,168.0,239.0,273.0,5,6,8.0,9.0
India,14.750000635782875,79.75001271565755,Rice,134.0,168.0,239.0,273.0,5,6,8.0,9.0
India,15.250000635782875,74.75001271565755,Rice,148.0,196.0,302.0,364.0,5,7,10.0,12.0
India,15.250000635782875,75.25001271565755,Rice,127.0,175.0,316.0,364.0,5,6,11.0,12.0
India,15.250000635782875,75.75001271565755,Rice,127.0,175.0,316.0,364.0,5,6,11.0,12.0
India,15.250000635782875,76.75001271565755,Rice,155.0,182.0,309.0,364.0,6,6,11.0,12.0
India,15.250000635782875,77.25001271565755,Rice,183.0,231.0,337.0,364.0,7,8,12.0,12.0
India,15.250000635782875,77.75001271565755,Rice,183.0,231.0,337.0,364.0,7,8,12.0,12.0
India,15.250000635782875,78.25001271565755,Rice,183.0,231.0,337.0,364.0,7,8,12.0,12.0
India,15.250000635782875,78.75001271565755,Rice,183.0,231.0,337.0,364.0,7,8,12.0,12.0
India,15.250000635782875,79.25001271565755,Rice,134.0,168.0,239.0,273.0,5,6,8.0,9.0
India,15.250000635782875,79.75001271565755,Rice,134.0,168.0,239.0,273.0,5,6,8.0,9.0
India,15.750000635782875,73.75001271565755,Rice,134.0,175.0,281.0,329.0,5,6,10.0,11.0
India,15.750000635782875,75.75001271565755,Rice,127.0,175.0,316.0,364.0,5,6,11.0,12.0
India,15.750000635782875,77.25001271565755,Rice,183.0,231.0,337.0,364.0,7,8,12.0,12.0
India,15.750000635782875,77.75001271565755,Rice,183.0,231.0,337.0,364.0,7,8,12.0,12.0
India,15.750000635782875,78.25001271565755,Rice,183.0,231.0,337.0,364.0,7,8,12.0,12.0
India,15.750000635782875,78.75001271565755,Rice,183.0,231.0,337.0,364.0,7,8,12.0,12.0
India,15.750000635782875,79.25001271565755,Rice,134.0,168.0,239.0,273.0,5,6,8.0,9.0
India,15.750000635782875,79.75001271565755,Rice,134.0,168.0,239.0,273.0,5,6,8.0,9.0
India,15.750000635782875,80.25001271565755,Rice,134.0,168.0,239.0,273.0,5,6,8.0,9.0
India,16.25000063578288,73.75001271565755,Rice,134.0,175.0,281.0,329.0,5,6,10.0,11.0
India,16.25000063578288,77.75001271565755,Rice,148.0,182.0,260.0,287.0,5,6,9.0,10.0
India,16.25000063578288,78.25001271565755,Rice,148.0,182.0,260.0,287.0,5,6,9.0,10.0
India,16.25000063578288,78.75001271565755,Rice,148.0,182.0,260.0,287.0,5,6,9.0,10.0
India,16.25000063578288,79.25001271565755,Rice,148.0,182.0,260.0,287.0,5,6,9.0,10.0
India,16.25000063578288,79.75001271565755,Rice,127.0,175.0,288.0,322.0,5,6,10.0,11.0
India,16.25000063578288,80.25001271565755,Rice,127.0,175.0,288.0,322.0,5,6,10.0,11.0
India,16.25000063578288,80.75001271565755,Rice,127.0,175.0,288.0,322.0,5,6,10.0,11.0
India,16.75000063578288,73.75001271565755,Rice,134.0,175.0,281.0,329.0,5,6,10.0,11.0
India,16.75000063578288,77.75001271565755,Rice,148.0,182.0,260.0,287.0,5,6,9.0,10.0
India,16.75000063578288,78.25001271565755,Rice,148.0,182.0,260.0,287.0,5,6,9.0,10.0
India,16.75000063578288,78.75001271565755,Rice,148.0,182.0,260.0,287.0,5,6,9.0,10.0
India,16.75000063578288,79.25001271565755,Rice,148.0,182.0,260.0,287.0,5,6,9.0,10.0
India,16.75000063578288,79.75001271565755,Rice,148.0,182.0,260.0,287.0,5,6,9.0,10.0
India,16.75000063578288,80.25001271565755,Rice,127.0,175.0,288.0,322.0,5,6,10.0,11.0
India,16.75000063578288,80.75001271565755,Rice,127.0,175.0,288.0,322.0,5,6,10.0,11.0
India,16.75000063578288,81.25001271565755,Rice,127.0,175.0,288.0,322.0,5,6,10.0,11.0
India,16.75000063578288,81.75001271565755,Rice,127.0,175.0,288.0,322.0,5,6,10.0,11.0
India,17.25000063578288,73.25001271565755,Rice,134.0,175.0,281.0,329.0,5,6,10.0,11.0
India,17.25000063578288,77.75001271565755,Rice,148.0,182.0,260.0,287.0,5,6,9.0,10.0
India,17.25000063578288,78.25001271565755,Rice,148.0,182.0,260.0,287.0,5,6,9.0,10.0
India,17.25000063578288,78.75001271565755,Rice,148.0,182.0,260.0,287.0,5,6,9.0,10.0
India,17.25000063578288,79.25001271565755,Rice,148.0,182.0,260.0,287.0,5,6,9.0,10.0
India,17.25000063578288,79.75001271565755,Rice,148.0,182.0,260.0,287.0,5,6,9.0,10.0
India,17.25000063578288,80.25001271565755,Rice,148.0,175.0,295.0,315.0,5,6,10.0,11.0
India,17.25000063578288,80.75001271565755,Rice,148.0,175.0,295.0,315.0,5,6,10.0,11.0
India,17.75000063578288,73.25001271565755,Rice,134.0,175.0,281.0,329.0,5,6,10.0,11.0
India,17.75000063578288,77.75001271565755,Rice,148.0,182.0,260.0,287.0,5,6,9.0,10.0
India,17.75000063578288,78.25001271565755,Rice,148.0,182.0,260.0,287.0,5,6,9.0,10.0
India,17.75000063578288,78.75001271565755,Rice,148.0,182.0,260.0,287.0,5,6,9.0,10.0
India,17.75000063578288,79.25001271565755,Rice,141.0,224.0,288.0,7.0,5,8,10.0,1.0
India,17.75000063578288,79.75001271565755,Rice,141.0,224.0,288.0,7.0,5,8,10.0,1.0
India,17.75000063578288,80.25001271565755,Rice,148.0,175.0,295.0,315.0,5,6,10.0,11.0
India,17.75000063578288,80.75001271565755,Rice,148.0,175.0,295.0,315.0,5,6,10.0,11.0
India,17.75000063578288,81.25001271565755,Rice,148.0,175.0,295.0,315.0,5,6,10.0,11.0
India,17.75000063578288,81.75001271565755,Rice,148.0,175.0,295.0,315.0,5,6,10.0,11.0
India,17.75000063578288,82.25001271565755,Rice,162.0,203.0,309.0,336.0,6,7,11.0,12.0
India,17.75000063578288,82.75001271565755,Rice,162.0,203.0,309.0,336.0,6,7,11.0,12.0
India,17.75000063578288,83.25001271565755,Rice,162.0,203.0,309.0,336.0,6,7,11.0,12.0
India,18.25000063578288,73.25001271565755,Rice,134.0,175.0,281.0,329.0,5,6,10.0,11.0
India,18.25000063578288,77.75001271565755,Rice,148.0,175.0,295.0,315.0,5,6,10.0,11.0
India,18.25000063578288,78.25001271565755,Rice,148.0,175.0,295.0,315.0,5,6,10.0,11.0
India,18.25000063578288,79.75001271565755,Rice,141.0,224.0,288.0,7.0,5,8,10.0,1.0
India,18.25000063578288,80.25001271565755,Rice,141.0,224.0,288.0,7.0,5,8,10.0,1.0
India,18.25000063578288,80.75001271565755,Rice,148.0,175.0,295.0,315.0,5,6,10.0,11.0
India,18.25000063578288,81.75001271565755,Rice,162.0,203.0,260.0,308.0,6,7,9.0,11.0
India,18.25000063578288,82.25001271565755,Rice,162.0,203.0,260.0,308.0,6,7,9.0,11.0
India,18.25000063578288,82.75001271565755,Rice,162.0,203.0,309.0,336.0,6,7,11.0,12.0
India,18.25000063578288,83.25001271565755,Rice,162.0,203.0,309.0,336.0,6,7,11.0,12.0
India,18.75000063578288,73.25001271565755,Rice,134.0,175.0,281.0,329.0,5,6,10.0,11.0
India,18.75000063578288,78.25001271565755,Rice,148.0,175.0,295.0,315.0,5,6,10.0,11.0
India,18.75000063578288,79.75001271565755,Rice,148.0,175.0,295.0,315.0,5,6,10.0,11.0
India,18.75000063578288,82.25001271565755,Rice,162.0,203.0,260.0,308.0,6,7,9.0,11.0
India,18.75000063578288,82.75001271565755,Rice,162.0,203.0,260.0,308.0,6,7,9.0,11.0
India,18.75000063578288,83.75001271565755,Rice,162.0,203.0,309.0,336.0,6,7,11.0,12.0
India,19.25000063578288,73.25001271565755,Rice,134.0,175.0,281.0,329.0,5,6,10.0,11.0
India,19.25000063578288,78.25001271565755,Rice,148.0,175.0,295.0,315.0,5,6,10.0,11.0
India,19.25000063578288,78.75001271565755,Rice,148.0,175.0,295.0,315.0,5,6,10.0,11.0
India,19.25000063578288,79.25001271565755,Rice,148.0,175.0,295.0,315.0,5,6,10.0,11.0
India,19.25000063578288,79.75001271565755,Rice,148.0,175.0,295.0,315.0,5,6,10.0,11.0
India,19.25000063578288,80.25001271565755,Rice,169.0,210.0,302.0,336.0,6,7,10.0,12.0
India,19.25000063578288,82.25001271565755,Rice,162.0,203.0,260.0,308.0,6,7,9.0,11.0
India,19.25000063578288,82.75001271565755,Rice,162.0,203.0,260.0,308.0,6,7,9.0,11.0
India,19.25000063578288,83.25001271565755,Rice,162.0,203.0,260.0,308.0,6,7,9.0,11.0
India,19.25000063578288,83.75001271565755,Rice,162.0,203.0,260.0,308.0,6,7,9.0,11.0
India,19.25000063578288,84.25001271565755,Rice,141.0,189.0,288.0,350.0,5,7,10.0,12.0
India,19.25000063578288,84.75001271565755,Rice,141.0,189.0,288.0,350.0,5,7,10.0,12.0
India,19.75000063578288,72.75001271565755,Rice,134.0,175.0,281.0,329.0,5,6,10.0,11.0
India,19.75000063578288,73.25001271565755,Rice,134.0,175.0,281.0,329.0,5,6,10.0,11.0
India,19.75000063578288,79.25001271565755,Rice,169.0,210.0,302.0,336.0,6,7,10.0,12.0
India,19.75000063578288,79.75001271565755,Rice,169.0,210.0,302.0,336.0,6,7,10.0,12.0
India,19.75000063578288,80.25001271565755,Rice,169.0,210.0,302.0,336.0,6,7,10.0,12.0
India,19.75000063578288,82.25001271565755,Rice,162.0,203.0,260.0,308.0,6,7,9.0,11.0
India,19.75000063578288,82.75001271565755,Rice,155.0,210.0,309.0,357.0,6,7,11.0,12.0
India,19.75000063578288,83.25001271565755,Rice,155.0,210.0,309.0,357.0,6,7,11.0,12.0
India,19.75000063578288,84.75001271565755,Rice,141.0,189.0,288.0,350.0,5,7,10.0,12.0
India,20.25000063578288,72.75001271565755,Rice,134.0,175.0,281.0,329.0,5,6,10.0,11.0
India,20.25000063578288,73.25001271565755,Rice,148.0,189.0,267.0,308.0,5,7,9.0,11.0
India,20.25000063578288,79.25001271565755,Rice,169.0,210.0,302.0,336.0,6,7,10.0,12.0
India,20.25000063578288,79.75001271565755,Rice,169.0,210.0,302.0,336.0,6,7,10.0,12.0
India,20.25000063578288,80.25001271565755,Rice,169.0,210.0,302.0,336.0,6,7,10.0,12.0
India,20.25000063578288,82.75001271565755,Rice,155.0,210.0,309.0,357.0,6,7,11.0,12.0
India,20.25000063578288,83.25001271565755,Rice,162.0,203.0,260.0,308.0,6,7,9.0,11.0
India,20.25000063578288,84.75001271565755,Rice,141.0,175.0,316.0,343.0,5,6,11.0,12.0
India,20.25000063578288,85.25001271565755,Rice,141.0,175.0,316.0,343.0,5,6,11.0,12.0
India,20.25000063578288,85.75001271565755,Rice,141.0,175.0,316.0,343.0,5,6,11.0,12.0
India,20.25000063578288,86.25001271565755,Rice,169.0,196.0,302.0,350.0,6,7,10.0,12.0
India,20.75000063578288,73.25001271565755,Rice,148.0,189.0,267.0,308.0,5,7,9.0,11.0
India,20.75000063578288,79.25001271565755,Rice,169.0,210.0,302.0,336.0,6,7,10.0,12.0
India,20.75000063578288,79.75001271565755,Rice,169.0,210.0,302.0,336.0,6,7,10.0,12.0
India,20.75000063578288,80.25001271565755,Rice,169.0,210.0,302.0,336.0,6,7,10.0,12.0
India,20.75000063578288,82.75001271565755,Rice,155.0,210.0,309.0,357.0,6,7,11.0,12.0
India,20.75000063578288,83.25001271565755,Rice,162.0,203.0,260.0,308.0,6,7,9.0,11.0
India,20.75000063578288,83.75001271565755,Rice,162.0,203.0,260.0,308.0,6,7,9.0,11.0
India,20.75000063578288,84.75001271565755,Rice,162.0,203.0,260.0,308.0,6,7,9.0,11.0
India,20.75000063578288,85.25001271565755,Rice,162.0,203.0,260.0,308.0,6,7,9.0,11.0
India,20.75000063578288,85.75001271565755,Rice,162.0,203.0,260.0,308.0,6,7,9.0,11.0
India,20.75000063578288,86.25001271565755,Rice,169.0,196.0,302.0,350.0,6,7,10.0,12.0
India,20.75000063578288,86.75001271565755,Rice,155.0,196.0,302.0,350.0,6,7,10.0,12.0
India,21.25000063578288,72.75001271565755,Rice,148.0,189.0,267.0,308.0,5,7,9.0,11.0
India,21.25000063578288,73.25001271565755,Rice,148.0,189.0,267.0,308.0,5,7,9.0,11.0
India,21.25000063578288,73.75001271565755,Rice,148.0,189.0,267.0,308.0,5,7,9.0,11.0
India,21.25000063578288,78.75001271565755,Rice,169.0,210.0,302.0,336.0,6,7,10.0,12.0
India,21.25000063578288,79.25001271565755,Rice,169.0,210.0,302.0,336.0,6,7,10.0,12.0
India,21.25000063578288,79.75001271565755,Rice,169.0,210.0,302.0,336.0,6,7,10.0,12.0
India,21.25000063578288,80.25001271565755,Rice,169.0,210.0,302.0,336.0,6,7,10.0,12.0
India,21.25000063578288,83.25001271565755,Rice,155.0,210.0,309.0,357.0,6,7,11.0,12.0
India,21.25000063578288,83.75001271565755,Rice,155.0,210.0,309.0,357.0,6,7,11.0,12.0
India,21.25000063578288,84.25001271565755,Rice,155.0,210.0,309.0,357.0,6,7,11.0,12.0
India,21.25000063578288,84.75001271565755,Rice,155.0,210.0,309.0,357.0,6,7,11.0,12.0
India,21.25000063578288,85.25001271565755,Rice,162.0,203.0,260.0,308.0,6,7,9.0,11.0
India,21.25000063578288,85.75001271565755,Rice,141.0,175.0,260.0,315.0,5,6,9.0,11.0
India,21.25000063578288,86.25001271565755,Rice,141.0,175.0,260.0,315.0,5,6,9.0,11.0
India,21.25000063578288,86.75001271565755,Rice,155.0,196.0,302.0,350.0,6,7,10.0,12.0
India,21.75000063578288,72.75001271565755,Rice,148.0,189.0,267.0,308.0,5,7,9.0,11.0
India,21.75000063578288,73.25001271565755,Rice,148.0,189.0,267.0,308.0,5,7,9.0,11.0
India,21.75000063578288,73.75001271565755,Rice,148.0,189.0,267.0,308.0,5,7,9.0,11.0
India,21.75000063578288,83.75001271565755,Rice,155.0,210.0,309.0,357.0,6,7,11.0,12.0
India,21.75000063578288,84.25001271565755,Rice,155.0,210.0,309.0,357.0,6,7,11.0,12.0
India,21.75000063578288,84.75001271565755,Rice,148.0,189.0,274.0,301.0,5,7,9.0,10.0
India,21.75000063578288,85.25001271565755,Rice,141.0,175.0,260.0,315.0,5,6,9.0,11.0
India,21.75000063578288,85.75001271565755,Rice,141.0,175.0,260.0,315.0,5,6,9.0,11.0
India,21.75000063578288,87.25001271565755,Rice,162.0,203.0,302.0,336.0,6,7,10.0,12.0
India,21.75000063578288,87.75001271565755,Rice,162.0,203.0,302.0,336.0,6,7,10.0,12.0
India,21.75000063578288,88.25001271565755,Rice,162.0,210.0,309.0,350.0,6,7,11.0,12.0
India,21.75000063578288,88.75001271565755,Rice,162.0,210.0,309.0,350.0,6,7,11.0,12.0
India,22.25000063578288,84.25001271565755,Rice,148.0,189.0,274.0,301.0,5,7,9.0,10.0
India,22.25000063578288,84.75001271565755,Rice,148.0,189.0,274.0,301.0,5,7,9.0,10.0
India,22.25000063578288,86.75001271565755,Rice,162.0,203.0,302.0,336.0,6,7,10.0,12.0
India,22.25000063578288,87.25001271565755,Rice,162.0,203.0,302.0,336.0,6,7,10.0,12.0
India,22.25000063578288,87.75001271565755,Rice,162.0,203.0,302.0,336.0,6,7,10.0,12.0
India,22.25000063578288,88.25001271565755,Rice,162.0,210.0,309.0,350.0,6,7,11.0,12.0
India,22.25000063578288,88.75001271565755,Rice,162.0,210.0,309.0,350.0,6,7,11.0,12.0
India,22.75000063578288,86.75001271565755,Rice,162.0,203.0,288.0,329.0,6,7,10.0,11.0
India,22.75000063578288,87.25001271565755,Rice,162.0,203.0,302.0,336.0,6,7,10.0,12.0
India,22.75000063578288,87.75001271565755,Rice,162.0,203.0,302.0,336.0,6,7,10.0,12.0
India,22.75000063578288,88.25001271565755,Rice,162.0,203.0,302.0,336.0,6,7,10.0,12.0
India,22.75000063578288,88.75001271565755,Rice,162.0,210.0,309.0,350.0,6,7,11.0,12.0
India,23.25000063578288,74.25001271565755,Rice,204.0,224.0,302.0,329.0,7,8,10.0,11.0
India,23.25000063578288,86.25001271565755,Rice,162.0,203.0,288.0,329.0,6,7,10.0,11.0
India,23.25000063578288,86.75001271565755,Rice,162.0,203.0,288.0,329.0,6,7,10.0,11.0
India,23.25000063578288,87.25001271565755,Rice,162.0,203.0,288.0,329.0,6,7,10.0,11.0
India,23.25000063578288,87.75001271565755,Rice,162.0,203.0,288.0,329.0,6,7,10.0,11.0
India,23.25000063578288,88.25001271565755,Rice,162.0,203.0,288.0,329.0,6,7,10.0,11.0
India,23.75000063578288,87.25001271565755,Rice,169.0,203.0,302.0,343.0,6,7,10.0,12.0
India,23.75000063578288,87.75001271565755,Rice,169.0,203.0,302.0,343.0,6,7,10.0,12.0
India,23.75000063578288,88.25001271565755,Rice,169.0,203.0,302.0,343.0,6,7,10.0,12.0
India,24.25000063578288,68.75001271565755,Rice,139.0,204.0,264.0,352.0,5,7,9.0,12.0
India,24.25000063578288,69.25001271565755,Rice,139.0,204.0,264.0,352.0,5,7,9.0,12.0
India,24.25000063578288,88.25001271565755,Rice,169.0,203.0,302.0,343.0,6,7,10.0,12.0
India,24.75000063578288,92.25001271565756,Rice,151.0,222.0,303.0,360.0,5,8,10.0,12.0
India,24.75000063578288,92.75001271565756,Rice,162.0,203.0,302.0,343.0,6,7,10.0,12.0
India,25.25000063578288,88.25001271565755,Rice,169.0,203.0,302.0,343.0,6,7,10.0,12.0
India,25.25000063578288,88.75001271565755,Rice,176.0,210.0,302.0,336.0,6,7,10.0,12.0
India,25.25000063578288,92.75001271565756,Rice,162.0,203.0,302.0,343.0,6,7,10.0,12.0
India,25.25000063578288,93.25001271565756,Rice,162.0,203.0,302.0,343.0,6,7,10.0,12.0
India,25.75000063578288,70.25001271565755,Rice,139.0,204.0,264.0,352.0,5,7,9.0,12.0
India,25.75000063578288,88.25001271565755,Rice,176.0,210.0,302.0,336.0,6,7,10.0,12.0
India,25.75000063578288,92.75001271565756,Rice,141.0,189.0,288.0,329.0,5,7,10.0,11.0
India,25.75000063578288,93.25001271565756,Rice,141.0,189.0,288.0,329.0,5,7,10.0,11.0
India,26.25000063578288,88.25001271565755,Rice,151.0,222.0,303.0,360.0,5,8,10.0,12.0
India,26.25000063578288,89.25001271565755,Rice,176.0,210.0,302.0,336.0,6,7,10.0,12.0
India,26.25000063578288,89.75001271565755,Rice,176.0,210.0,302.0,336.0,6,7,10.0,12.0
India,26.25000063578288,90.25001271565756,Rice,155.0,203.0,267.0,343.0,6,7,9.0,12.0
India,26.25000063578288,90.75001271565756,Rice,148.0,196.0,281.0,336.0,5,7,10.0,12.0
India,26.25000063578288,91.25001271565756,Rice,148.0,196.0,281.0,336.0,5,7,10.0,12.0
India,26.25000063578288,91.75001271565756,Rice,148.0,196.0,281.0,336.0,5,7,10.0,12.0
India,26.25000063578288,92.25001271565756,Rice,148.0,196.0,281.0,336.0,5,7,10.0,12.0
India,26.25000063578288,92.75001271565756,Rice,141.0,189.0,288.0,329.0,5,7,10.0,11.0
India,26.25000063578288,93.25001271565756,Rice,141.0,189.0,288.0,329.0,5,7,10.0,11.0
India,26.25000063578288,93.75001271565756,Rice,141.0,189.0,288.0,329.0,5,7,10.0,11.0
India,26.75000063578288,88.75001271565755,Rice,176.0,210.0,302.0,336.0,6,7,10.0,12.0
India,26.75000063578288,89.25001271565755,Rice,176.0,210.0,302.0,336.0,6,7,10.0,12.0
India,26.75000063578288,90.25001271565756,Rice,155.0,203.0,267.0,343.0,6,7,9.0,12.0
India,26.75000063578288,91.25001271565756,Rice,148.0,196.0,281.0,336.0,5,7,10.0,12.0
India,26.75000063578288,91.75001271565756,Rice,148.0,196.0,281.0,336.0,5,7,10.0,12.0
India,26.75000063578288,92.25001271565756,Rice,148.0,196.0,281.0,336.0,5,7,10.0,12.0
India,26.75000063578288,92.75001271565756,Rice,176.0,217.0,316.0,343.0,6,8,11.0,12.0
India,26.75000063578288,93.25001271565756,Rice,176.0,217.0,316.0,343.0,6,8,11.0,12.0
India,26.75000063578288,93.75001271565756,Rice,176.0,217.0,316.0,343.0,6,8,11.0,12.0
India,26.75000063578288,94.25001271565756,Rice,141.0,189.0,288.0,329.0,5,7,10.0,11.0
India,27.25000063578288,94.25001271565756,Rice,141.0,175.0,288.0,322.0,5,6,10.0,11.0
India,27.25000063578288,94.75001271565756,Rice,141.0,175.0,288.0,322.0,5,6,10.0,11.0
India,27.25000063578288,95.25001271565756,Rice,141.0,175.0,288.0,322.0,5,6,10.0,11.0
India,27.750001271565758,95.25001271565756,Rice,141.0,175.0,288.0,322.0,5,6,10.0,11.0
India,28.250001271565758,97.25001271565756,Rice,90.0,153.0,215.0,276.0,3,6,8.0,10.0
India,29.250001271565758,80.25001271565755,Rice,141.0,223.0,294.0,353.0,5,8,10.0,12.0
India,31.250001271565758,76.75001271565755,Rice,169.0,203.0,288.0,322.0,6,7,10.0,11.0
India,31.250001271565758,77.25001271565755,Rice,169.0,203.0,288.0,322.0,6,7,10.0,11.0
India,31.250001271565758,79.25001271565755,Rice,90.0,153.0,215.0,276.0,3,6,8.0,10.0
India,31.750001271565758,76.75001271565755,Rice,169.0,203.0,288.0,322.0,6,7,10.0,11.0
India,33.25000127156576,79.25001271565755,Rice,90.0,153.0,215.0,276.0,3,6,8.0,10.0
India,34.75000127156576,74.25001271565755,Rice,139.0,204.0,264.0,352.0,5,7,9.0,12.0
India,34.75000127156576,76.75001271565755,Rice,139.0,204.0,264.0,352.0,5,7,9.0,12.0
India,8.25000031789144,77.25001271565755,Rice 2,225.0,301.0,358.0,70.0,8,10,12.0,3.0
India,8.75000031789144,77.25001271565755,Rice 2,225.0,301.0,358.0,70.0,8,10,12.0,3.0
India,9.25000031789144,77.75001271565755,Rice 2,218.0,259.0,351.0,21.0,8,9,12.0,1.0
India,9.25000031789144,78.25001271565755,Rice 2,225.0,301.0,358.0,70.0,8,10,12.0,3.0
India,9.25000031789144,78.75001271565755,Rice 2,225.0,301.0,358.0,70.0,8,10,12.0,3.0
India,9.75000031789144,77.25001271565755,Rice 2,218.0,287.0,344.0,49.0,8,10,12.0,2.0
India,9.75000031789144,77.75001271565755,Rice 2,218.0,287.0,344.0,49.0,8,10,12.0,2.0
India,9.75000031789144,78.25001271565755,Rice 2,246.0,301.0,8.0,70.0,9,10,1.0,3.0
India,9.75000031789144,78.75001271565755,Rice 2,246.0,301.0,8.0,70.0,9,10,1.0,3.0
India,10.25000031789144,76.25001271565755,Rice 2,260.0,294.0,15.0,49.0,9,10,1.0,2.0
India,10.25000031789144,77.25001271565755,Rice 2,218.0,287.0,344.0,49.0,8,10,12.0,2.0
India,10.25000031789144,77.75001271565755,Rice 2,218.0,287.0,344.0,49.0,8,10,12.0,2.0
India,10.25000031789144,78.25001271565755,Rice 2,218.0,287.0,344.0,49.0,8,10,12.0,2.0
India,10.25000031789144,78.75001271565755,Rice 2,218.0,259.0,351.0,21.0,8,9,12.0,1.0
India,10.25000031789144,79.25001271565755,Rice 2,215.0,287.0,351.0,53.0,8,10,12.0,2.0
India,10.75000031789144,76.25001271565755,Rice 2,260.0,294.0,15.0,49.0,9,10,1.0,2.0
India,10.75000031789144,77.25001271565755,Rice 2,218.0,287.0,344.0,49.0,8,10,12.0,2.0
India,10.75000031789144,77.75001271565755,Rice 2,218.0,287.0,344.0,49.0,8,10,12.0,2.0
India,10.75000031789144,78.25001271565755,Rice 2,218.0,294.0,351.0,56.0,8,10,12.0,2.0
India,10.75000031789144,78.75001271565755,Rice 2,218.0,294.0,351.0,56.0,8,10,12.0,2.0
India,10.75000031789144,79.25001271565755,Rice 2,215.0,287.0,351.0,53.0,8,10,12.0,2.0
India,10.75000031789144,79.75001271565755,Rice 2,215.0,287.0,351.0,53.0,8,10,12.0,2.0
India,11.25000031789144,76.75001271565755,Rice 2,218.0,287.0,344.0,49.0,8,10,12.0,2.0
India,11.25000031789144,77.25001271565755,Rice 2,218.0,287.0,344.0,49.0,8,10,12.0,2.0
India,11.25000031789144,77.75001271565755,Rice 2,218.0,287.0,344.0,49.0,8,10,12.0,2.0
India,11.25000031789144,78.75001271565755,Rice 2,218.0,294.0,351.0,56.0,8,10,12.0,2.0
India,11.25000031789144,79.25001271565755,Rice 2,218.0,294.0,351.0,56.0,8,10,12.0,2.0
India,11.25000031789144,79.75001271565755,Rice 2,215.0,287.0,351.0,53.0,8,10,12.0,2.0
India,11.750000635782875,78.75001271565755,Rice 2,215.0,287.0,351.0,53.0,8,10,12.0,2.0
India,11.750000635782875,79.25001271565755,Rice 2,215.0,287.0,351.0,53.0,8,10,12.0,2.0
India,11.750000635782875,79.75001271565755,Rice 2,215.0,287.0,351.0,53.0,8,10,12.0,2.0
India,12.250000635782875,75.25001271565755,Rice 2,232.0,287.0,337.0,56.0,8,10,12.0,2.0
India,12.250000635782875,77.75001271565755,Rice 2,162.0,238.0,295.0,7.0,6,8,10.0,1.0
India,12.250000635782875,78.25001271565755,Rice 2,162.0,238.0,295.0,7.0,6,8,10.0,1.0
India,12.250000635782875,79.75001271565755,Rice 2,215.0,287.0,351.0,53.0,8,10,12.0,2.0
India,12.750000635782875,77.75001271565755,Rice 2,162.0,238.0,295.0,7.0,6,8,10.0,1.0
India,12.750000635782875,78.25001271565755,Rice 2,162.0,238.0,295.0,7.0,6,8,10.0,1.0
India,12.750000635782875,78.75001271565755,Rice 2,162.0,238.0,295.0,7.0,6,8,10.0,1.0
India,12.750000635782875,79.25001271565755,Rice 2,162.0,238.0,295.0,7.0,6,8,10.0,1.0
India,12.750000635782875,79.75001271565755,Rice 2,211.0,280.0,351.0,49.0,7,10,12.0,2.0
