country,crop,year,area_harvested_ha,production_tonnes,yield_hg_per_ha
India,"Pigeon peas, dry",2017,4438306.0,4289822.37,966.5
India,"Pigeon peas, dry",2018,4549542.0,3315442.36,728.7
India,"Pigeon peas, dry",2019,4532470.0,3891725.17,858.6
India,"Pigeon peas, dry",2020,4724445.0,4315897.25,913.5
India,"Pigeon peas, dry",2021,4900257.0,4220191.99,861.2
India,"Pigeon peas, dry",2022,4068434.0,3311532.36,814.0
India,"Pigeon peas, dry",2023,4130592.0,3416838.21,827.2
India,"Pigeon peas, dry",2024,4199271.0,3510869.73,836.1
India,Pineapples,2010,91900.0,1386800.0,15090.3
India,Pineapples,2011,89000.0,1415000.0,15898.9
India,Pineapples,2012,102000.0,1500000.0,14705.9
India,Pineapples,2013,105000.0,1571000.0,14961.9
India,Pineapples,2014,109880.0,1736740.0,15805.8
India,Pineapples,2015,116000.0,1984000.0,17103.4
India,Pineapples,2016,110000.0,1924000.0,17490.9
India,Pineapples,2017,111000.0,1861000.0,16765.8
India,Pineapples,2018,103000.0,1706000.0,16563.1
India,Pineapples,2019,104000.0,1711000.0,16451.9
India,Pineapples,2020,106000.0,1732000.0,16339.6
India,Pineapples,2021,106000.0,1799000.0,16971.7
India,Pineapples,2022,108000.0,1851000.0,17138.9
India,Pineapples,2023,108000.0,1828000.0,16925.9
India,Pineapples,2024,106020.0,1733499.0,16350.7
India,Plums and sloes,2010,20060.0,55460.03,2764.7
India,Plums and sloes,2011,14000.0,32000.0,2285.7
India,Plums and sloes,2012,26000.0,72000.0,2769.2
India,Plums and sloes,2013,24000.0,74000.0,3083.3
India,Plums and sloes,2014,23000.0,76000.0,3304.3
India,Plums and sloes,2015,23000.0,72000.0,3130.4
India,Plums and sloes,2016,22395.0,82112.0,3666.5
India,Plums and sloes,2017,23538.0,80999.0,3441.2
India,Plums and sloes,2018,23434.0,89175.08,3805.4
India,Plums and sloes,2019,23403.0,85309.0,3645.2
India,Plums and sloes,2020,23421.0,87901.5,3753.1
India,Plums and sloes,2021,23511.0,84452.53,3592.1
India,Plums and sloes,2022,23868.0,86417.0,3620.6
India,Plums and sloes,2023,17782.0,65111.0,3661.6
India,Plums and sloes,2024,18050.0,67936.0,3763.8
India,Pomelos and grapefruits,2010,10994.0,260600.0,23703.8
India,Pomelos and grapefruits,2011,8300.0,196000.0,23614.3
India,Pomelos and grapefruits,2012,13731.0,322500.0,23486.4
India,Pomelos and grapefruits,2013,12203.0,285300.0,23379.0
India,Pomelos and grapefruits,2014,10638.0,248500.0,23359.8
India,Pomelos and grapefruits,2015,11300.0,260500.0,23053.1
India,Pomelos and grapefruits,2016,16271.0,390500.0,23999.8
India,Potatoes,2010,1835300.0,36577300.0,19929.9
India,Potatoes,2011,1863200.0,42339400.0,22724.0
India,Potatoes,2012,1907000.0,41483000.0,21753.0
India,Potatoes,2013,1992200.0,45343600.0,22760.6
India,Potatoes,2014,2024000.0,46395000.0,22922.4
India,Potatoes,2015,2076000.0,48009000.0,23125.7
India,Potatoes,2016,2117000.0,43417000.0,20508.7
India,Potatoes,2017,2179000.0,48605000.0,22306.1
India,Potatoes,2018,2142000.0,51310000.0,23954.2
India,Potatoes,2019,2173000.0,50190000.0,23097.1
India,Potatoes,2020,2051000.0,48562000.0,23677.2
India,Potatoes,2021,2248000.0,54230000.0,24123.7
India,Potatoes,2022,2226000.0,56176000.0,25236.3
India,Potatoes,2023,2332000.0,60142000.0,25789.9
India,Potatoes,2024,2322229.0,57053344.0,24568.4
India,"Pulses, Total",2010,25020769.0,18256767.27,729.7
India,"Pulses, Total",2011,25277297.0,17771150.17,703.0
India,"Pulses, Total",2012,23247009.0,17650945.92,759.3
India,"Pulses, Total",2013,23637918.0,19267280.99,815.1
India,"Pulses, Total",2014,24883729.0,19920810.0,800.6
India,"Pulses, Total",2015,24868748.0,17840492.13,717.4
India,"Pulses, Total",2016,27961162.0,21117842.07,755.3
India,"Pulses, Total",2017,29016651.0,23863564.45,822.4
India,"Pulses, Total",2018,30709529.0,25195058.34,820.4
India,"Pulses, Total",2019,27861754.0,22717188.89,815.4
India,"Pulses, Total",2020,27882194.0,24582754.04,881.7
India,"Pulses, Total",2021,29471964.0,25956465.47,880.7
India,"Pulses, Total",2022,28707525.0,27692500.14,964.6
India,"Pulses, Total",2023,28431477.0,26545243.64,933.7
India,"Pulses, Total",2024,28014573.0,25398564.73,906.6
India,"Pumpkins, squash and gourds",2010,165587.0,2391577.04,14443.0
India,"Pumpkins, squash and gourds",2011,148000.0,2246000.0,15175.7
India,"Pumpkins, squash and gourds",2012,193000.0,3128000.0,16207.3
India,"Pumpkins, squash and gourds",2013,213000.0,3403000.0,15976.5
India,"Pumpkins, squash and gourds",2014,215000.0,3211000.0,14934.9
India,"Pumpkins, squash and gourds",2015,251000.0,4065000.0,16195.2
India,"Pumpkins, squash and gourds",2016,328145.0,5276568.2,16080.0
India,"Pumpkins, squash and gourds",2017,339656.0,5490818.5,16165.8
India,"Pumpkins, squash and gourds",2018,352541.0,5843833.76,16576.3
India,"Pumpkins, squash and gourds",2019,435197.0,7016217.4,16121.9
India,"Pumpkins, squash and gourds",2020,459443.0,7311064.57,15912.9
India,"Pumpkins, squash and gourds",2021,469010.0,7431483.75,15845.1
India,"Pumpkins, squash and gourds",2022,496430.0,7712938.0,15536.8
India,"Pumpkins, squash and gourds",2023,491429.0,7971270.0,16220.6
India,"Pumpkins, squash and gourds",2024,560547.0,9330691.0,16645.7
India,Rape or colza seed,2010,5580000.0,6608100.0,1184.2
India,Rape or colza seed,2011,6506400.0,8179000.0,1257.1
India,Rape or colza seed,2012,5890000.0,6600000.0,1120.5
India,Rape or colza seed,2013,6340000.0,7820000.0,1233.4
India,Rape or colza seed,2014,6645740.0,7877000.0,1185.3
India,Rape or colza seed,2015,5791000.0,6282000.0,1084.8
India,Rape or colza seed,2016,5762000.0,6797000.0,1179.6
India,Rape or colza seed,2017,6073820.0,7917230.0,1303.5
India,Rape or colza seed,2018,5977160.0,8429850.0,1410.3
India,Rape or colza seed,2019,6123930.0,9255660.0,1511.4
India,Rape or colza seed,2020,6856270.0,9123640.0,1330.7
India,Rape or colza seed,2021,6699760.0,10210010.0,1523.9
India,Rape or colza seed,2022,7991420.0,11963090.0,1497.0
India,Rape or colza seed,2023,8851524.0,12643196.4,1428.4
India,Rape or colza seed,2024,9183186.0,13259142.3,1443.8
India,"Rapeseed or canola oil, crude",2010,,2535000.0,
India,"Rapeseed or canola oil, crude",2011,,2047000.0,
India,"Rapeseed or canola oil, crude",2012,,2489000.0,
India,"Rapeseed or canola oil, crude",2013,,2442000.0,
India,"Rapeseed or canola oil, crude",2014,,1947000.0,
India,"Rapeseed or canola oil, crude",2015,,2108000.0,
India,"Rapeseed or canola oil, crude",2016,,2210000.0,
India,"Rapeseed or canola oil, crude",2017,,1759000.0,
India,"Rapeseed or canola oil, crude",2018,,2209000.0,
India,"Rapeseed or canola oil, crude",2019,,1797000.0,
India,"Rapeseed or canola oil, crude",2020,,3167000.0,
India,"Rapeseed or canola oil, crude",2021,,3711000.0,
India,"Rapeseed or canola oil, crude",2022,,3922000.0,
India,"Rapeseed or canola oil, crude",2023,,4113000.0,
India,Raw cane or beet sugar (centrifugal only),2010,,20637000.0,
India,Raw cane or beet sugar (centrifugal only),2011,,26574000.0,
India,Raw cane or beet sugar (centrifugal only),2012,,28830000.0,
India,Raw cane or beet sugar (centrifugal only),2013,,27737000.0,
India,Raw cane or beet sugar (centrifugal only),2014,,26605000.0,
India,Raw cane or beet sugar (centrifugal only),2015,,30460000.0,
India,Raw cane or beet sugar (centrifugal only),2016,,27385000.0,
India,Raw cane or beet sugar (centrifugal only),2017,,22200000.0,
India,Raw cane or beet sugar (centrifugal only),2018,,34309000.0,
India,Raw cane or beet sugar (centrifugal only),2019,,34300000.0,
India,Raw cane or beet sugar (centrifugal only),2020,,28900000.0,
India,Raw cane or beet sugar (centrifugal only),2021,,33760000.0,
India,Raw cane or beet sugar (centrifugal only),2022,,36880000.0,
India,Raw cane or beet sugar (centrifugal only),2023,,37000000.0,
India,Raw hides and skins of buffaloes,2010,,688920.45,
India,Raw hides and skins of buffaloes,2011,,729263.64,
India,Raw hides and skins of buffaloes,2012,,769606.82,
India,Raw hides and skins of buffaloes,2013,,837727.27,
India,Raw hides and skins of buffaloes,2014,,881818.18,
India,Raw hides and skins of buffaloes,2015,,899454.55,
India,Raw hides and skins of buffaloes,2016,,919295.45,
India,Raw hides and skins of buffaloes,2017,,932522.73,
India,Raw hides and skins of buffaloes,2018,,934727.27,
India,Raw hides and skins of buffaloes,2019,,941340.91,
India,Raw hides and skins of buffaloes,2020,,828909.09,
India,Raw hides and skins of buffaloes,2021,,924806.82,
India,Raw hides and skins of buffaloes,2022,,958977.27,
India,Raw hides and skins of buffaloes,2023,,985431.82,
India,Raw hides and skins of buffaloes,2024,,1006375.0,
India,Raw hides and skins of goats or kids,2010,,125712.48,
India,Raw hides and skins of goats or kids,2011,,131689.15,
India,Raw hides and skins of goats or kids,2012,,137875.56,
India,Raw hides and skins of goats or kids,2013,,150567.11,
India,Raw hides and skins of goats or kids,2014,,166205.45,
India,Raw hides and skins of goats or kids,2015,,168892.28,
India,Raw hides and skins of goats or kids,2016,,177951.58,
India,Raw hides and skins of goats or kids,2017,,186985.64,
India,Raw hides and skins of goats or kids,2018,,199620.0,
India,Raw hides and skins of goats or kids,2019,,214452.73,
India,Raw hides and skins of goats or kids,2020,,220463.64,
India,Raw hides and skins of goats or kids,2021,,230190.91,
India,Raw hides and skins of goats or kids,2022,,257021.82,
India,Raw hides and skins of goats or kids,2023,,288898.18,
India,Raw hides and skins of goats or kids,2024,,313232.58,
India,Raw hides and skins of sheep or lambs,2010,,55728.49,
India,Raw hides and skins of sheep or lambs,2011,,60196.12,
India,Raw hides and skins of sheep or lambs,2012,,64435.39,
India,Raw hides and skins of sheep or lambs,2013,,74295.68,
India,Raw hides and skins of sheep or lambs,2014,,80341.78,
India,Raw hides and skins of sheep or lambs,2015,,89098.21,
India,Raw hides and skins of sheep or lambs,2016,,96978.7,
India,Raw hides and skins of sheep or lambs,2017,,104924.34,
India,Raw hides and skins of sheep or lambs,2018,,102954.04,
India,Raw hides and skins of sheep or lambs,2019,,116805.96,
India,Raw hides and skins of sheep or lambs,2020,,134114.04,
India,Raw hides and skins of sheep or lambs,2021,,145792.96,
India,Raw hides and skins of sheep or lambs,2022,,155860.74,
India,Raw hides and skins of sheep or lambs,2023,,173331.3,
India,Raw hides and skins of sheep or lambs,2024,,196199.9,
India,Raw milk of buffalo,2010,,62350000.0,
India,Raw milk of buffalo,2011,,65352000.0,
India,Raw milk of buffalo,2012,,67675432.0,
India,Raw milk of buffalo,2013,,70442616.53,
India,Raw milk of buffalo,2014,,74709900.0,
India,Raw milk of buffalo,2015,,76459000.0,
India,Raw milk of buffalo,2016,,81266300.0,
India,Raw milk of buffalo,2017,,86261680.0,
India,Raw milk of buffalo,2018,,91817140.0,
India,Raw milk of buffalo,2019,,95942593.17,
India,Raw milk of buffalo,2020,,95391341.85,
India,Raw milk of buffalo,2021,,99626360.0,
India,Raw milk of buffalo,2022,,103299834.0,
India,Raw milk of buffalo,2023,,104388290.0,
India,Raw milk of buffalo,2024,,105500000.0,
India,Raw milk of camel,2010,,10321.68,
India,Raw milk of camel,2011,,10070.92,
India,Raw milk of camel,2012,,9510.77,
India,Raw milk of camel,2013,,9211.49,
India,Raw milk of camel,2014,,9216.49,
India,Raw milk of camel,2015,,8944.37,
India,Raw milk of camel,2016,,8562.66,
India,Raw milk of camel,2017,,8188.17,
India,Raw milk of camel,2018,,7780.45,
India,Raw milk of camel,2019,,7394.48,
India,Raw milk of camel,2020,,7045.92,
India,Raw milk of camel,2021,,8000.0,
India,Raw milk of camel,2022,,8000.0,
India,Raw milk of camel,2023,,7929.23,
India,Raw milk of camel,2024,,7976.41,
India,Raw milk of cattle,2010,,54903000.0,
India,Raw milk of cattle,2011,,57770000.0,
India,Raw milk of cattle,2012,,59805248.0,
India,Raw milk of cattle,2013,,62194871.65,
India,Raw milk of cattle,2014,,66423450.0,
India,Raw milk of cattle,2015,,73645390.0,
India,Raw milk of cattle,2016,,78098880.0,
India,Raw milk of cattle,2017,,83633570.0,
India,Raw milk of cattle,2018,,89833590.0,
India,Raw milk of cattle,2019,,96646932.08,
India,Raw milk of cattle,2020,,108306663.52,
India,Raw milk of cattle,2021,,115839640.0,
India,Raw milk of cattle,2022,,119677594.0,
India,Raw milk of cattle,2023,,127105138.0,
India,Raw milk of cattle,2024,,135000000.0,
India,Raw milk of goats,2010,,4594000.0,
India,Raw milk of goats,2011,,4782000.0,
India,Raw milk of goats,2012,,4949910.0,
India,Raw milk of goats,2013,,5048404.52,
India,Raw milk of goats,2014,,5180180.0,
India,Raw milk of goats,2015,,5377590.0,
India,Raw milk of goats,2016,,5752390.0,
India,Raw milk of goats,2017,,6165500.0,
India,Raw milk of goats,2018,,6098730.0,
India,Raw milk of goats,2019,,5850140.62,
India,Raw milk of goats,2020,,6261874.41,
India,Raw milk of goats,2021,,6602560.0,
India,Raw milk of goats,2022,,7599602.0,
India,Raw milk of goats,2023,,7805560.0,
India,Raw milk of goats,2024,,7335907.33,
India,Raw silk (not thrown),2010,,19690.0,
India,Raw silk (not thrown),2011,,20410.0,
India,Raw silk (not thrown),2012,,23060.0,
India,Raw silk (not thrown),2013,,23679.0,
India,Raw silk (not thrown),2014,,26480.0,
India,Raw silk (not thrown),2015,,28708.0,
India,Raw silk (not thrown),2016,,28523.0,
India,Raw silk (not thrown),2017,,30348.0,
India,Raw silk (not thrown),2018,,31906.0,
India,Raw silk (not thrown),2019,,35261.0,
India,Raw silk (not thrown),2020,,35820.0,
India,Raw silk (not thrown),2021,,33770.0,
India,Raw silk (not thrown),2022,,36582.0,
India,Raw silk (not thrown),2023,,38913.0,
India,Rice,2010,42333987.0,140674810.06,3323.0
India,Rice,2011,44967537.0,162151286.59,3606.0
India,Rice,2012,42797306.0,157382919.56,3677.4
India,Rice,2013,43288849.0,156554654.9,3616.5
India,Rice,2014,44515890.0,159810501.3,3590.0
India,Rice,2015,43938012.0,158254967.78,3601.8
India,Rice,2016,43688499.0,163947351.09,3752.6
India,Rice,2017,43496848.0,165796205.79,3811.7
India,Rice,2018,44389153.0,176493653.91,3976.1
India,Rice,2019,43205052.0,175071504.27,4052.1
India,Rice,2020,45007310.0,182702924.12,4059.4
India,Rice,2021,46449121.0,195241449.38,4203.3
India,Rice,2022,45643151.0,193473289.35,4238.8
India,Rice,2023,48163285.0,207753551.26,4313.5
India,Rice,2024,50511930.0,217867864.16,4313.2
India,"Roots and Tubers, Total",2010,2186100.0,45731800.0,20919.4
India,"Roots and Tubers, Total",2011,2197800.0,51462000.0,23415.2
India,"Roots and Tubers, Total",2012,2244100.0,51302300.0,22861.0
India,"Roots and Tubers, Total",2013,2311000.0,53712600.0,23242.1
India,"Roots and Tubers, Total",2014,2363150.0,55844310.0,23631.3
India,"Roots and Tubers, Total",2015,2415000.0,54288000.0,22479.5
India,"Roots and Tubers, Total",2016,2474775.0,49947727.0,20182.7
India,"Roots and Tubers, Total",2017,2534837.0,54983769.0,21691.2
India,"Roots and Tubers, Total",2018,2476385.0,58533879.63,23636.8
India,"Roots and Tubers, Total",2019,2478568.0,57138972.0,23053.2
India,"Roots and Tubers, Total",2020,2363273.0,56487095.8,23902.1
India,"Roots and Tubers, Total",2021,2575384.0,63166210.78,24526.9
India,"Roots and Tubers, Total",2022,2547000.0,64613000.0,25368.3
India,"Roots and Tubers, Total",2023,2647000.0,68356000.0,25824.0
India,"Roots and Tubers, Total",2024,2649722.0,65619684.0,24764.7
India,Safflower seed,2010,287800.0,178800.0,621.3
India,Safflower seed,2011,229060.0,150000.0,654.9
India,Safflower seed,2012,178000.0,145000.0,814.6
India,Safflower seed,2013,150000.0,109000.0,726.7
India,Safflower seed,2014,177730.0,113000.0,635.8
India,Safflower seed,2015,175000.0,90000.0,514.3
India,Safflower seed,2016,144000.0,53000.0,368.1
India,Safflower seed,2017,144270.0,93900.0,650.9
India,Safflower seed,2018,82150.0,55280.0,672.9
India,Safflower seed,2019,45890.0,24640.0,536.9
India,Safflower seed,2020,51790.0,43670.0,843.2
India,Safflower seed,2021,56040.0,35890.0,640.4
India,Safflower seed,2022,78860.0,61270.0,776.9
India,Safflower seed,2023,108927.0,90002.46,826.3
India,Safflower seed,2024,65417.0,50213.96,767.6
India,"Safflower-seed oil, crude",2010,,45000.0,
India,"Safflower-seed oil, crude",2011,,44000.0,
India,"Safflower-seed oil, crude",2012,,33000.0,
India,"Safflower-seed oil, crude",2013,,31000.0,
India,"Safflower-seed oil, crude",2014,,27000.0,
India,"Safflower-seed oil, crude",2015,,15000.0,
India,"Safflower-seed oil, crude",2016,,22000.0,
India,"Safflower-seed oil, crude",2017,,14000.0,
India,"Safflower-seed oil, crude",2018,,7000.0,
India,"Safflower-seed oil, crude",2019,,9000.0,
India,"Safflower-seed oil, crude",2020,,10000.0,
India,"Safflower-seed oil, crude",2021,,18000.0,
India,"Safflower-seed oil, crude",2022,,26000.0,
India,"Safflower-seed oil, crude",2023,,14000.0,
India,"Seed cotton, unginned",2010,11142000.0,17760000.0,1594.0
India,"Seed cotton, unginned",2011,12178000.0,19178000.0,1574.8
India,"Seed cotton, unginned",2012,11980000.0,18179000.0,1517.4
India,"Seed cotton, unginned",2013,11690000.0,18913000.0,1617.9
India,"Seed cotton, unginned",2014,13083000.0,18488000.0,1413.1
India,"Seed cotton, unginned",2015,11870000.0,15943000.0,1343.1
India,"Seed cotton, unginned",2016,10830000.0,17308000.0,1598.2
India,"Seed cotton, unginned",2017,12430000.0,17425000.0,1401.9
India,"Seed cotton, unginned",2018,12586000.0,14657000.0,1164.5
India,"Seed cotton, unginned",2019,12614000.0,18558000.0,1471.2
India,"Seed cotton, unginned",2020,13477000.0,17731050.0,1315.7
India,"Seed cotton, unginned",2021,13285890.0,17204000.0,1294.9
India,"Seed cotton, unginned",2022,12926801.0,15000000.0,1160.4
India,"Seed cotton, unginned",2023,12687643.0,16400000.0,1292.6
India,"Seed cotton, unginned",2024,11446846.0,15000000.0,1310.4
India,Sesame seed,2010,2083203.0,892995.0,428.7
India,Sesame seed,2011,1901550.0,810272.0,426.1
India,Sesame seed,2012,1705757.0,685024.0,401.6
India,Sesame seed,2013,1678903.0,714582.5,425.6
India,Sesame seed,2014,1746062.0,827830.0,474.1
India,Sesame seed,2015,1950880.0,850065.2,435.7
India,Sesame seed,2016,1666926.0,747030.35,448.1
India,Sesame seed,2017,1579767.0,755425.35,478.2
India,Sesame seed,2018,1419975.0,689309.75,485.4
India,Sesame seed,2019,1622602.0,657497.85,405.2
India,Sesame seed,2020,1722667.0,816813.37,474.2
India,Sesame seed,2021,1627045.0,788744.0,484.8
India,Sesame seed,2022,1043086.0,391669.44,375.5
India,Sesame seed,2023,1488224.0,805474.37,541.2
India,Sesame seed,2024,1552614.0,866110.89,557.8
India,Sheep and Goat Meat,2010,,1058411.13,
India,Sheep and Goat Meat,2011,,1120703.85,
India,Sheep and Goat Meat,2012,,1182646.15,
India,Sheep and Goat Meat,2013,,1317383.35,
India,Sheep and Goat Meat,2014,,1443210.0,
India,Sheep and Goat Meat,2015,,1515651.83,
India,Sheep and Goat Meat,2016,,1617373.91,
India,Sheep and Goat Meat,2017,,1719386.21,
India,Sheep and Goat Meat,2018,,1775900.0,
India,Sheep and Goat Meat,2019,,1948700.0,
India,Sheep and Goat Meat,2020,,2095740.0,
India,Sheep and Goat Meat,2021,,2226150.0,
India,Sheep and Goat Meat,2022,,2440020.0,
India,Sheep and Goat Meat,2023,,2730390.0,
India,Sheep and Goat Meat,2024,,3014827.3,
India,"Sheep fat, unrendered",2010,,15631.16,
India,"Sheep fat, unrendered",2011,,16884.28,
India,"Sheep fat, unrendered",2012,,18073.34,
India,"Sheep fat, unrendered",2013,,20839.03,
India,"Sheep fat, unrendered",2014,,22534.89,
India,"Sheep fat, unrendered",2015,,24990.96,
India,"Sheep fat, unrendered",2016,,27201.34,
India,"Sheep fat, unrendered",2017,,29430.0,
India,"Sheep fat, unrendered",2018,,28877.35,
India,"Sheep fat, unrendered",2019,,32762.65,
India,"Sheep fat, unrendered",2020,,37617.35,
India,"Sheep fat, unrendered",2021,,40893.15,
India,"Sheep fat, unrendered",2022,,43717.04,
India,"Sheep fat, unrendered",2023,,48617.31,
India,"Sheep fat, unrendered",2024,,55031.68,
India,"Shorn wool, greasy, including fleece-washed shorn wool",2010,,42991.0,
India,"Shorn wool, greasy, including fleece-washed shorn wool",2011,,44700.0,
India,"Shorn wool, greasy, including fleece-washed shorn wool",2012,,46100.0,
India,"Shorn wool, greasy, including fleece-washed shorn wool",2013,,47909.0,
India,"Shorn wool, greasy, including fleece-washed shorn wool",2014,,48140.0,
India,"Shorn wool, greasy, including fleece-washed shorn wool",2015,,43600.0,
India,"Shorn wool, greasy, including fleece-washed shorn wool",2016,,43500.0,
India,"Shorn wool, greasy, including fleece-washed shorn wool",2017,,41500.0,
India,"Shorn wool, greasy, including fleece-washed shorn wool",2018,,40400.0,
India,"Shorn wool, greasy, including fleece-washed shorn wool",2019,,36700.0,
India,"Shorn wool, greasy, including fleece-washed shorn wool",2020,,36760.0,
India,"Shorn wool, greasy, including fleece-washed shorn wool",2021,,36930.0,
India,"Shorn wool, greasy, including fleece-washed shorn wool",2022,,32920.0,
India,"Shorn wool, greasy, including fleece-washed shorn wool",2023,,33610.0,
India,"Shorn wool, greasy, including fleece-washed shorn wool",2024,,33690.0,
India,Silk-worm cocoons suitable for reeling,2010,,131266.67,
India,Silk-worm cocoons suitable for reeling,2011,,136066.67,
India,Silk-worm cocoons suitable for reeling,2012,,153733.33,
India,Silk-worm cocoons suitable for reeling,2013,,157860.0,
India,Silk-worm cocoons suitable for reeling,2014,,176535.7,
India,Silk-worm cocoons suitable for reeling,2015,,191445.65,
India,Silk-worm cocoons suitable for reeling,2016,,190177.14,
India,Silk-worm cocoons suitable for reeling,2017,,202320.32,
India,Silk-worm cocoons suitable for reeling,2018,,212706.96,
India,Silk-worm cocoons suitable for reeling,2019,,235074.04,
India,Silk-worm cocoons suitable for reeling,2020,,238800.07,
India,Silk-worm cocoons suitable for reeling,2021,,225202.52,
India,Silk-worm cocoons suitable for reeling,2022,,243880.08,
India,Silk-worm cocoons suitable for reeling,2023,,259420.46,
India,Silk-worm cocoons suitable for reeling,2024,,260000.0,
India,"Skim Milk & Buttermilk, Dry",2010,,140437.0,
India,"Skim Milk & Buttermilk, Dry",2011,,165650.0,
India,"Skim Milk & Buttermilk, Dry",2012,,183041.0,
India,"Skim Milk & Buttermilk, Dry",2013,,200000.0,
India,"Skim Milk & Buttermilk, Dry",2014,,211653.18,
India,"Skim Milk & Buttermilk, Dry",2015,,228779.04,
India,"Skim Milk & Buttermilk, Dry",2016,,242756.3,
India,"Skim Milk & Buttermilk, Dry",2017,,262039.73,
India,"Skim Milk & Buttermilk, Dry",2018,,279758.12,
India,"Skim Milk & Buttermilk, Dry",2019,,297651.56,
India,"Skim Milk & Buttermilk, Dry",2020,,346834.63,
India,"Skim Milk & Buttermilk, Dry",2021,,338081.22,
India,"Skim Milk & Buttermilk, Dry",2022,,551479.71,
India,"Skim Milk & Buttermilk, Dry",2023,,629154.69,
India,Skim milk and whey powder,2010,,140437.0,
India,Skim milk and whey powder,2011,,165650.0,
India,Skim milk and whey powder,2012,,183041.0,
India,Skim milk and whey powder,2013,,200000.0,
India,Skim milk and whey powder,2014,,211653.18,
India,Skim milk and whey powder,2015,,228779.04,
India,Skim milk and whey powder,2016,,242756.3,
India,Skim milk and whey powder,2017,,262039.73,
India,Skim milk and whey powder,2018,,279758.12,
India,Skim milk and whey powder,2019,,297651.56,
India,Skim milk and whey powder,2020,,346834.63,
India,Skim milk and whey powder,2021,,338081.22,
India,Skim milk and whey powder,2022,,551479.71,
India,Skim milk and whey powder,2023,,629154.69,
India,Skim milk of cows,2010,,2079769.3,
India,Skim milk of cows,2011,,2190426.84,
India,Skim milk of cows,2012,,2265390.04,
India,Skim milk of cows,2013,,2353321.02,
India,Skim milk of cows,2014,,2526185.09,
India,Skim milk of cows,2015,,2802542.61,
India,Skim milk of cows,2016,,2966692.39,
India,Skim milk of cows,2017,,3180251.34,
India,Skim milk of cows,2018,,3415714.77,
India,Skim milk of cows,2019,,3671215.48,
India,Skim milk of cows,2020,,4279741.92,
India,Skim milk of cows,2021,,4170632.65,
India,Skim milk of cows,2022,,6802920.0,
India,Skim milk of cows,2023,,7762032.0,
India,Sorghum,2010,7620438.0,7374117.0,967.7
India,Sorghum,2011,6929541.0,6857018.0,989.5
India,Sorghum,2012,6051300.0,5526480.0,913.3
India,Sorghum,2013,6065840.0,4833696.0,796.9
India,Sorghum,2014,5784493.0,5449510.0,942.1
India,Sorghum,2015,6031678.0,4961340.0,822.5
India,Sorghum,2016,5998351.0,4386084.2,731.2
India,Sorghum,2017,5624910.0,4877351.18,867.1
India,Sorghum,2018,4719274.0,4264621.52,903.7
India,Sorghum,2019,4093763.0,3437334.88,839.7
India,Sorghum,2020,4710840.0,5061470.76,1074.4
India,Sorghum,2021,4201975.0,4423927.4,1052.8
India,Sorghum,2022,3716443.0,4032110.5,1084.9
India,Sorghum,2023,3442140.0,3842998.2,1116.5
India,Sorghum,2024,4611653.0,5413004.64,1173.8
India,Soya bean oil,2010,,2038000.0,
India,Soya bean oil,2011,,1954000.0,
India,Soya bean oil,2012,,2347000.0,
India,Soya bean oil,2013,,1897000.0,
India,Soya bean oil,2014,,1660000.0,
India,Soya bean oil,2015,,1373000.0,
India,Soya bean oil,2016,,1716000.0,
India,Soya bean oil,2017,,2082000.0,
India,Soya bean oil,2018,,1518000.0,
India,Soya bean oil,2019,,2290000.0,
India,Soya bean oil,2020,,2020000.0,
India,Soya bean oil,2021,,2081000.0,
India,Soya bean oil,2022,,2401000.0,
India,Soya bean oil,2023,,2093000.0,
India,Soya beans,2010,9601036.0,12733697.0,1326.3
India,Soya beans,2011,10109092.0,12213513.0,1208.2
India,Soya beans,2012,10840733.0,14666448.0,1352.9
India,Soya beans,2013,11716408.0,11860818.02,1012.3
India,Soya beans,2014,10910830.0,10373800.0,950.8
India,Soya beans,2015,11604541.0,8569794.62,738.5
India,Soya beans,2016,11183401.0,13158730.0,1176.6
India,Soya beans,2017,10328825.0,10932972.36,1058.5
India,Soya beans,2018,11131257.0,13267518.8,1191.9
India,Soya beans,2019,12192707.0,11225853.4,920.7
India,Soya beans,2020,12918278.0,12610296.12,976.2
India,Soya beans,2021,12146576.0,12986722.0,1069.2
India,Soya beans,2022,13084089.0,14984927.37,1145.3
India,Soya beans,2023,13254897.0,13061988.83,985.4
India,Soya beans,2024,12939104.0,15132082.17,1169.5
India,Strawberries,2015,1000.0,8000.0,8000.0
India,Strawberries,2016,694.0,4902.6,7064.3
India,Strawberries,2017,511.0,3760.0,7358.1
India,Strawberries,2018,653.0,5310.58,8137.3
India,Strawberries,2019,742.0,4919.0,6629.4
India,Strawberries,2020,944.0,8663.0,9176.9
India,Strawberries,2021,3309.0,19835.0,5994.3
India,Strawberries,2022,2569.0,11382.0,4430.5
India,Strawberries,2023,2421.0,18869.0,7793.9
India,Strawberries,2024,3031.0,21100.56,6961.6
India,Sugar Crops Primary,2010,4174600.0,292301600.0,70019.1
India,Sugar Crops Primary,2011,4944390.0,342382016.0,69246.6
India,Sugar Crops Primary,2012,5040000.0,361036992.0,71634.3
India,Sugar Crops Primary,2013,5000000.0,341200000.0,68240.0
India,Sugar Crops Primary,2014,4990000.0,352142000.0,70569.5
India,Sugar Crops Primary,2015,5070000.0,362333000.0,71466.1
