country,crop,price_element,year,month,unit,price,flag,source,source_url
India,"Jute, raw or retted",Producer Price Index (2014-2016 = 100),2020,Annual value,,121.29,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Jute, raw or retted",Producer Price Index (2014-2016 = 100),2021,Annual value,,131.08,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Jute, raw or retted",Producer Price Index (2014-2016 = 100),2022,Annual value,,135.67,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Jute, raw or retted",Producer Price Index (2014-2016 = 100),2023,Annual value,,138.02,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Jute, raw or retted",Producer Price Index (2014-2016 = 100),2024,Annual value,,148.04,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Jute, raw or retted",Producer Price Index (2014-2016 = 100),2025,Annual value,,155.7,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Kenaf, and other textile bast fibres, raw or retted",Producer Price Index (2014-2016 = 100),2020,Annual value,,119.83,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Kenaf, and other textile bast fibres, raw or retted",Producer Price Index (2014-2016 = 100),2021,Annual value,,131.82,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Kenaf, and other textile bast fibres, raw or retted",Producer Price Index (2014-2016 = 100),2022,Annual value,,136.75,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Kenaf, and other textile bast fibres, raw or retted",Producer Price Index (2014-2016 = 100),2023,Annual value,,137.49,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Kenaf, and other textile bast fibres, raw or retted",Producer Price Index (2014-2016 = 100),2024,Annual value,,151.06,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Kenaf, and other textile bast fibres, raw or retted",Producer Price Index (2014-2016 = 100),2025,Annual value,,160.91,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Lemons and limes,Producer Price Index (2014-2016 = 100),2020,Annual value,,108.41,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Lemons and limes,Producer Price Index (2014-2016 = 100),2021,Annual value,,131.93,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Lemons and limes,Producer Price Index (2014-2016 = 100),2022,Annual value,,138.47,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Lemons and limes,Producer Price Index (2014-2016 = 100),2023,Annual value,,142.41,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Lemons and limes,Producer Price Index (2014-2016 = 100),2024,Annual value,,151.16,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Lemons and limes,Producer Price Index (2014-2016 = 100),2025,Annual value,,159.91,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Lentils, dry",Producer Price Index (2014-2016 = 100),2020,Annual value,,110.12,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Lentils, dry",Producer Price Index (2014-2016 = 100),2021,Annual value,,125.12,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Lentils, dry",Producer Price Index (2014-2016 = 100),2022,Annual value,,132.43,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Lentils, dry",Producer Price Index (2014-2016 = 100),2023,Annual value,,134.49,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Lentils, dry",Producer Price Index (2014-2016 = 100),2024,Annual value,,145.72,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Lentils, dry",Producer Price Index (2014-2016 = 100),2025,Annual value,,154.59,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Lettuce and chicory,Producer Price Index (2014-2016 = 100),2020,Annual value,,118.52,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Lettuce and chicory,Producer Price Index (2014-2016 = 100),2021,Annual value,,127.25,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Lettuce and chicory,Producer Price Index (2014-2016 = 100),2022,Annual value,,131.26,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Lettuce and chicory,Producer Price Index (2014-2016 = 100),2023,Annual value,,131.81,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Lettuce and chicory,Producer Price Index (2014-2016 = 100),2024,Annual value,,142.08,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Lettuce and chicory,Producer Price Index (2014-2016 = 100),2025,Annual value,,149.66,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Linseed,Producer Price Index (2014-2016 = 100),2020,Annual value,,110.16,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Linseed,Producer Price Index (2014-2016 = 100),2021,Annual value,,127.51,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Linseed,Producer Price Index (2014-2016 = 100),2022,Annual value,,132.39,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Linseed,Producer Price Index (2014-2016 = 100),2023,Annual value,,135.15,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Linseed,Producer Price Index (2014-2016 = 100),2024,Annual value,,146.65,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Linseed,Producer Price Index (2014-2016 = 100),2025,Annual value,,158.14,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Maize (corn),Producer Price Index (2014-2016 = 100),2020,Annual value,,106.85,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Maize (corn),Producer Price Index (2014-2016 = 100),2021,Annual value,,123.33,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Maize (corn),Producer Price Index (2014-2016 = 100),2022,Annual value,,131.72,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Maize (corn),Producer Price Index (2014-2016 = 100),2023,Annual value,,134.32,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Maize (corn),Producer Price Index (2014-2016 = 100),2024,Annual value,,142.43,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Maize (corn),Producer Price Index (2014-2016 = 100),2025,Annual value,,150.53,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Mangoes, guavas and mangosteens",Producer Price Index (2014-2016 = 100),2020,Annual value,,108.36,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Mangoes, guavas and mangosteens",Producer Price Index (2014-2016 = 100),2021,Annual value,,131.92,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Mangoes, guavas and mangosteens",Producer Price Index (2014-2016 = 100),2022,Annual value,,138.46,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Mangoes, guavas and mangosteens",Producer Price Index (2014-2016 = 100),2023,Annual value,,142.39,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Mangoes, guavas and mangosteens",Producer Price Index (2014-2016 = 100),2024,Annual value,,151.13,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Mangoes, guavas and mangosteens",Producer Price Index (2014-2016 = 100),2025,Annual value,,159.86,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of buffalo, fresh or chilled",Producer Price Index (2014-2016 = 100),2020,Annual value,,116.41,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of buffalo, fresh or chilled",Producer Price Index (2014-2016 = 100),2021,Annual value,,122.08,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of buffalo, fresh or chilled",Producer Price Index (2014-2016 = 100),2022,Annual value,,124.15,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of buffalo, fresh or chilled",Producer Price Index (2014-2016 = 100),2023,Annual value,,123.06,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of buffalo, fresh or chilled",Producer Price Index (2014-2016 = 100),2024,Annual value,,136.2,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of buffalo, fresh or chilled",Producer Price Index (2014-2016 = 100),2025,Annual value,,140.33,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of buffalo, fresh or chilled (biological)",Producer Price Index (2014-2016 = 100),2020,Annual value,,116.12,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of buffalo, fresh or chilled (biological)",Producer Price Index (2014-2016 = 100),2021,Annual value,,122.48,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of buffalo, fresh or chilled (biological)",Producer Price Index (2014-2016 = 100),2022,Annual value,,124.97,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of buffalo, fresh or chilled (biological)",Producer Price Index (2014-2016 = 100),2023,Annual value,,124.05,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of buffalo, fresh or chilled (biological)",Producer Price Index (2014-2016 = 100),2024,Annual value,,136.58,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of buffalo, fresh or chilled (biological)",Producer Price Index (2014-2016 = 100),2025,Annual value,,141.83,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of cattle with the bone, fresh or chilled",Producer Price Index (2014-2016 = 100),2020,Annual value,,117.7,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of cattle with the bone, fresh or chilled",Producer Price Index (2014-2016 = 100),2021,Annual value,,124.05,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of cattle with the bone, fresh or chilled",Producer Price Index (2014-2016 = 100),2022,Annual value,,126.47,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of cattle with the bone, fresh or chilled",Producer Price Index (2014-2016 = 100),2023,Annual value,,125.45,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of cattle with the bone, fresh or chilled",Producer Price Index (2014-2016 = 100),2024,Annual value,,138.3,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of cattle with the bone, fresh or chilled",Producer Price Index (2014-2016 = 100),2025,Annual value,,143.45,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of cattle with the bone, fresh or chilled (biological)",Producer Price Index (2014-2016 = 100),2020,Annual value,,116.88,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of cattle with the bone, fresh or chilled (biological)",Producer Price Index (2014-2016 = 100),2021,Annual value,,123.24,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of cattle with the bone, fresh or chilled (biological)",Producer Price Index (2014-2016 = 100),2022,Annual value,,125.69,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of cattle with the bone, fresh or chilled (biological)",Producer Price Index (2014-2016 = 100),2023,Annual value,,124.72,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of cattle with the bone, fresh or chilled (biological)",Producer Price Index (2014-2016 = 100),2024,Annual value,,137.41,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of cattle with the bone, fresh or chilled (biological)",Producer Price Index (2014-2016 = 100),2025,Annual value,,142.61,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of chickens, fresh or chilled",Producer Price Index (2014-2016 = 100),2020,Annual value,,123.75,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of chickens, fresh or chilled",Producer Price Index (2014-2016 = 100),2021,Annual value,,135.16,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of chickens, fresh or chilled",Producer Price Index (2014-2016 = 100),2022,Annual value,,139.27,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of chickens, fresh or chilled",Producer Price Index (2014-2016 = 100),2023,Annual value,,138.5,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of chickens, fresh or chilled",Producer Price Index (2014-2016 = 100),2024,Annual value,,150.61,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of chickens, fresh or chilled",Producer Price Index (2014-2016 = 100),2025,Annual value,,159.05,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of chickens, fresh or chilled (biological)",Producer Price Index (2014-2016 = 100),2020,Annual value,,123.5,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of chickens, fresh or chilled (biological)",Producer Price Index (2014-2016 = 100),2021,Annual value,,135.02,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of chickens, fresh or chilled (biological)",Producer Price Index (2014-2016 = 100),2022,Annual value,,139.26,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of chickens, fresh or chilled (biological)",Producer Price Index (2014-2016 = 100),2023,Annual value,,138.53,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of chickens, fresh or chilled (biological)",Producer Price Index (2014-2016 = 100),2024,Annual value,,150.49,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of chickens, fresh or chilled (biological)",Producer Price Index (2014-2016 = 100),2025,Annual value,,158.83,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of ducks, fresh or chilled",Producer Price Index (2014-2016 = 100),2020,Annual value,,112.9,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of ducks, fresh or chilled",Producer Price Index (2014-2016 = 100),2021,Annual value,,127.19,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of ducks, fresh or chilled",Producer Price Index (2014-2016 = 100),2022,Annual value,,134.43,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of ducks, fresh or chilled",Producer Price Index (2014-2016 = 100),2023,Annual value,,136.49,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of ducks, fresh or chilled",Producer Price Index (2014-2016 = 100),2024,Annual value,,148.09,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of ducks, fresh or chilled",Producer Price Index (2014-2016 = 100),2025,Annual value,,157.11,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of goat, fresh or chilled",Producer Price Index (2014-2016 = 100),2020,Annual value,,111.57,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of goat, fresh or chilled",Producer Price Index (2014-2016 = 100),2021,Annual value,,127.43,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of goat, fresh or chilled",Producer Price Index (2014-2016 = 100),2022,Annual value,,134.91,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of goat, fresh or chilled",Producer Price Index (2014-2016 = 100),2023,Annual value,,137.15,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of goat, fresh or chilled",Producer Price Index (2014-2016 = 100),2024,Annual value,,148.41,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of goat, fresh or chilled",Producer Price Index (2014-2016 = 100),2025,Annual value,,157.51,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of goat, fresh or chilled (biological)",Producer Price Index (2014-2016 = 100),2020,Annual value,,120.67,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of goat, fresh or chilled (biological)",Producer Price Index (2014-2016 = 100),2021,Annual value,,131.48,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of goat, fresh or chilled (biological)",Producer Price Index (2014-2016 = 100),2022,Annual value,,136.2,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of goat, fresh or chilled (biological)",Producer Price Index (2014-2016 = 100),2023,Annual value,,135.12,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of goat, fresh or chilled (biological)",Producer Price Index (2014-2016 = 100),2024,Annual value,,147.31,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of goat, fresh or chilled (biological)",Producer Price Index (2014-2016 = 100),2025,Annual value,,156.03,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of pig with the bone, fresh or chilled",Producer Price Index (2014-2016 = 100),2020,Annual value,,120.25,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of pig with the bone, fresh or chilled",Producer Price Index (2014-2016 = 100),2021,Annual value,,134.32,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of pig with the bone, fresh or chilled",Producer Price Index (2014-2016 = 100),2022,Annual value,,137.24,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of pig with the bone, fresh or chilled",Producer Price Index (2014-2016 = 100),2023,Annual value,,138.68,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of pig with the bone, fresh or chilled",Producer Price Index (2014-2016 = 100),2024,Annual value,,149.06,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of pig with the bone, fresh or chilled",Producer Price Index (2014-2016 = 100),2025,Annual value,,159.44,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of pig with the bone, fresh or chilled (biological)",Producer Price Index (2014-2016 = 100),2020,Annual value,,123.55,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of pig with the bone, fresh or chilled (biological)",Producer Price Index (2014-2016 = 100),2021,Annual value,,134.08,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of pig with the bone, fresh or chilled (biological)",Producer Price Index (2014-2016 = 100),2022,Annual value,,139.02,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of pig with the bone, fresh or chilled (biological)",Producer Price Index (2014-2016 = 100),2023,Annual value,,141.57,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of pig with the bone, fresh or chilled (biological)",Producer Price Index (2014-2016 = 100),2024,Annual value,,151.05,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of pig with the bone, fresh or chilled (biological)",Producer Price Index (2014-2016 = 100),2025,Annual value,,158.43,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of sheep, fresh or chilled",Producer Price Index (2014-2016 = 100),2020,Annual value,,111.37,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of sheep, fresh or chilled",Producer Price Index (2014-2016 = 100),2021,Annual value,,128.45,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of sheep, fresh or chilled",Producer Price Index (2014-2016 = 100),2022,Annual value,,136.77,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of sheep, fresh or chilled",Producer Price Index (2014-2016 = 100),2023,Annual value,,139.49,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of sheep, fresh or chilled",Producer Price Index (2014-2016 = 100),2024,Annual value,,149.83,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of sheep, fresh or chilled",Producer Price Index (2014-2016 = 100),2025,Annual value,,160.17,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of sheep, fresh or chilled (biological)",Producer Price Index (2014-2016 = 100),2020,Annual value,,121.55,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of sheep, fresh or chilled (biological)",Producer Price Index (2014-2016 = 100),2021,Annual value,,133.44,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of sheep, fresh or chilled (biological)",Producer Price Index (2014-2016 = 100),2022,Annual value,,139.08,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of sheep, fresh or chilled (biological)",Producer Price Index (2014-2016 = 100),2023,Annual value,,138.7,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of sheep, fresh or chilled (biological)",Producer Price Index (2014-2016 = 100),2024,Annual value,,149.82,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Meat of sheep, fresh or chilled (biological)",Producer Price Index (2014-2016 = 100),2025,Annual value,,157.9,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Millet,Producer Price Index (2014-2016 = 100),2020,Annual value,,114.42,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Millet,Producer Price Index (2014-2016 = 100),2021,Annual value,,129.23,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Millet,Producer Price Index (2014-2016 = 100),2022,Annual value,,137.73,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Millet,Producer Price Index (2014-2016 = 100),2023,Annual value,,140.71,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Millet,Producer Price Index (2014-2016 = 100),2024,Annual value,,151.29,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Millet,Producer Price Index (2014-2016 = 100),2025,Annual value,,160.16,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Mushrooms and truffles,Producer Price Index (2014-2016 = 100),2020,Annual value,,125.24,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Mushrooms and truffles,Producer Price Index (2014-2016 = 100),2021,Annual value,,139.71,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Mushrooms and truffles,Producer Price Index (2014-2016 = 100),2022,Annual value,,146.81,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Mushrooms and truffles,Producer Price Index (2014-2016 = 100),2023,Annual value,,148.6,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Mushrooms and truffles,Producer Price Index (2014-2016 = 100),2024,Annual value,,156.81,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Mushrooms and truffles,Producer Price Index (2014-2016 = 100),2025,Annual value,,165.02,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Natural honey,Producer Price Index (2014-2016 = 100),2020,Annual value,,130.7,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Natural honey,Producer Price Index (2014-2016 = 100),2021,Annual value,,135.61,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Natural honey,Producer Price Index (2014-2016 = 100),2022,Annual value,,137.65,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Natural honey,Producer Price Index (2014-2016 = 100),2023,Annual value,,139.15,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Natural honey,Producer Price Index (2014-2016 = 100),2024,Annual value,,152.07,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Natural honey,Producer Price Index (2014-2016 = 100),2025,Annual value,,155.05,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Natural rubber in primary forms,Producer Price Index (2014-2016 = 100),2020,Annual value,,127.84,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Natural rubber in primary forms,Producer Price Index (2014-2016 = 100),2021,Annual value,,146.29,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Natural rubber in primary forms,Producer Price Index (2014-2016 = 100),2022,Annual value,,153.57,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Natural rubber in primary forms,Producer Price Index (2014-2016 = 100),2023,Annual value,,152.23,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Natural rubber in primary forms,Producer Price Index (2014-2016 = 100),2024,Annual value,,161.66,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Natural rubber in primary forms,Producer Price Index (2014-2016 = 100),2025,Annual value,,171.08,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Nutmeg, mace, cardamoms, raw",Producer Price Index (2014-2016 = 100),2020,Annual value,,110.28,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Nutmeg, mace, cardamoms, raw",Producer Price Index (2014-2016 = 100),2021,Annual value,,132.07,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Nutmeg, mace, cardamoms, raw",Producer Price Index (2014-2016 = 100),2022,Annual value,,142.57,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Nutmeg, mace, cardamoms, raw",Producer Price Index (2014-2016 = 100),2023,Annual value,,145.98,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Nutmeg, mace, cardamoms, raw",Producer Price Index (2014-2016 = 100),2024,Annual value,,152.75,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Nutmeg, mace, cardamoms, raw",Producer Price Index (2014-2016 = 100),2025,Annual value,,159.53,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Okra,Producer Price Index (2014-2016 = 100),2020,Annual value,,124.43,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Okra,Producer Price Index (2014-2016 = 100),2021,Annual value,,135.6,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Okra,Producer Price Index (2014-2016 = 100),2022,Annual value,,140.87,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Okra,Producer Price Index (2014-2016 = 100),2023,Annual value,,143.58,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Okra,Producer Price Index (2014-2016 = 100),2024,Annual value,,151.03,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Okra,Producer Price Index (2014-2016 = 100),2025,Annual value,,158.48,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Onions and shallots, dry (excluding dehydrated)",Producer Price Index (2014-2016 = 100),2020,Annual value,,125.51,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Onions and shallots, dry (excluding dehydrated)",Producer Price Index (2014-2016 = 100),2021,Annual value,,140.72,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Onions and shallots, dry (excluding dehydrated)",Producer Price Index (2014-2016 = 100),2022,Annual value,,148.24,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Onions and shallots, dry (excluding dehydrated)",Producer Price Index (2014-2016 = 100),2023,Annual value,,149.69,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Onions and shallots, dry (excluding dehydrated)",Producer Price Index (2014-2016 = 100),2024,Annual value,,157.81,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Onions and shallots, dry (excluding dehydrated)",Producer Price Index (2014-2016 = 100),2025,Annual value,,165.94,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Oranges,Producer Price Index (2014-2016 = 100),2020,Annual value,,107.67,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Oranges,Producer Price Index (2014-2016 = 100),2021,Annual value,,131.8,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Oranges,Producer Price Index (2014-2016 = 100),2022,Annual value,,138.25,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Oranges,Producer Price Index (2014-2016 = 100),2023,Annual value,,142.18,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Oranges,Producer Price Index (2014-2016 = 100),2024,Annual value,,150.69,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Oranges,Producer Price Index (2014-2016 = 100),2025,Annual value,,159.2,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Other beans, green",Producer Price Index (2014-2016 = 100),2020,Annual value,,111.42,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Other beans, green",Producer Price Index (2014-2016 = 100),2021,Annual value,,129.17,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Other beans, green",Producer Price Index (2014-2016 = 100),2022,Annual value,,137.66,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
